filename,publication_date,download_time,primary_topic_id,primary_topic_name
W4392595180.pdf,2024-03-08,2025-08-16T09:01:13.283302,https://openalex.org/T10682,Quantum Computing Algorithms and Architecture
W4393867901.pdf,2024-04-03,2025-08-16T09:01:14.025739,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4394625831.pdf,2024-01-03,2025-08-16T09:01:16.834925,https://openalex.org/T10822,Acoustic Wave Phenomena Research
W4398159307.pdf,2024-01-01,2025-08-16T09:01:20.365185,https://openalex.org/T10320,Neural Networks and Applications
W4390880481.pdf,2024-01-15,2025-08-16T09:01:22.642420,https://openalex.org/T11601,Neuroscience and Neural Engineering
W4392159066.pdf,2024-02-26,2025-08-16T09:01:23.644340,https://openalex.org/T10030,Electrocatalysts for Energy Conversion
W4399046486.pdf,2024-05-27,2025-08-16T09:01:27.072930,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications
W4400119766.pdf,2024-06-24,2025-08-16T09:01:27.361149,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications
W4390732526.pdf,2024-01-11,2025-08-16T09:02:30.459118,https://openalex.org/T10270,Blockchain Technology Applications and Security
W4391168980.pdf,2024-01-24,2025-08-16T09:02:33.107870,https://openalex.org/T10535,Landslides and related hazards
W4392955866.pdf,2024-03-19,2025-08-16T09:02:34.003280,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4394797108.pdf,2024-04-15,2025-08-16T09:02:36.463803,https://openalex.org/T10245,Metamaterials and Metasurfaces Applications
W4401857333.pdf,2024-08-24,2025-08-16T09:02:37.147818,https://openalex.org/T12205,Time Series Analysis and Forecasting
W4392154734.pdf,2024-02-26,2025-08-16T09:02:37.674056,https://openalex.org/T11396,Artificial Intelligence in Healthcare
W4392769397.pdf,2024-03-13,2025-08-16T09:02:40.740168,https://openalex.org/T11122,Online Learning and Analytics
W4393072087.pdf,2024-03-22,2025-08-16T09:02:42.077597,https://openalex.org/T10504,Sensorless Control of Electric Motors
W4396707866.pdf,2024-05-07,2025-08-16T09:02:43.346045,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4400315096.pdf,2024-01-01,2025-08-16T09:02:43.925000,https://openalex.org/T10637,Advanced Clustering Algorithms Research
W4401844660.pdf,2024-08-24,2025-08-16T09:02:44.988042,https://openalex.org/T10050,Multi-Criteria Decision Making
W4390483842.pdf,2024-01-01,2025-08-16T09:02:45.886369,https://openalex.org/T10050,Multi-Criteria Decision Making
W4392683354.pdf,2024-03-12,2025-08-16T09:02:49.020756,https://openalex.org/T11017,Chaos-based Image/Signal Encryption
W4394857881.pdf,2024-04-04,2025-08-16T09:02:53.206707,https://openalex.org/T12128,AI in Service Interactions
W4396571402.pdf,2024-01-01,2025-08-16T09:02:54.220852,https://openalex.org/T10028,Topic Modeling
W4396877909.pdf,2024-05-13,2025-08-16T09:02:54.778445,https://openalex.org/T11918,Forecasting Techniques and Applications
W4400760979.pdf,2024-06-30,2025-08-16T09:02:55.404172,https://openalex.org/T10763,Digital Transformation in Industry
W4390491274.pdf,2024-01-01,2025-08-16T09:02:56.644182,https://openalex.org/T12028,Knowledge Management and Sharing
W4391617402.pdf,2024-02-07,2025-08-16T09:03:00.262752,https://openalex.org/T10448,Memory and Neural Mechanisms
W4391993840.pdf,2024-02-21,2025-08-16T09:03:01.598959,https://openalex.org/T12859,Cell Image Analysis Techniques
W4394675788.pdf,2024-04-10,2025-08-16T09:03:02.615410,https://openalex.org/T10923,Force Microscopy Techniques and Applications
W4390750643.pdf,2024-01-11,2025-08-16T09:03:05.978443,https://openalex.org/T10309,Acute Myeloid Leukemia Research
W4390918905.pdf,2024-01-16,2025-08-16T09:03:06.691763,https://openalex.org/T10827,Patient-Provider Communication in Healthcare
W4392796768.pdf,2024-03-14,2025-08-16T09:03:10.838083,https://openalex.org/T11273,Advanced Graph Neural Networks
W4393162950.pdf,2024-03-25,2025-08-16T09:03:13.044426,https://openalex.org/T11206,Model Reduction and Neural Networks
W4396723652.pdf,2024-05-08,2025-08-16T09:03:13.692280,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4391046230.pdf,2024-01-20,2025-08-16T09:03:15.182497,https://openalex.org/T11486,Micro and Nano Robotics
W4391145932.pdf,2024-01-23,2025-08-16T09:03:17.200848,https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research
W4391885768.pdf,2024-02-16,2025-08-16T09:03:18.148240,https://openalex.org/T10147,Antibiotic Resistance in Bacteria
W4393152682.pdf,2024-03-24,2025-08-16T09:03:22.383058,https://openalex.org/T10028,Topic Modeling
W4393156830.pdf,2024-03-24,2025-08-16T09:03:25.345679,https://openalex.org/T12072,Machine Learning and Algorithms
W4394063158.pdf,2024-04-07,2025-08-16T09:03:26.045012,https://openalex.org/T13851,Law, AI, and Intellectual Property
W4394891962.pdf,2024-04-16,2025-08-16T09:03:26.784089,https://openalex.org/T10838,Animal Behavior and Welfare Studies
W4399168337.pdf,2024-05-30,2025-08-16T09:03:35.009593,https://openalex.org/T10764,Privacy-Preserving Technologies in Data
W4390494361.pdf,2024-01-01,2025-08-16T09:03:38.871057,https://openalex.org/T11133,UAV Applications and Optimization
W4390509278.pdf,2024-01-02,2025-08-16T09:03:41.587341,https://openalex.org/T11408,Advanced Optical Imaging Technologies
W4390632356.pdf,2024-01-05,2025-08-16T09:03:42.632150,https://openalex.org/T11737,Advanced Materials and Mechanics
W4390749717.pdf,2024-01-11,2025-08-16T09:03:44.594045,https://openalex.org/T11519,Digital Mental Health Interventions
W4391505626.pdf,2024-02-01,2025-08-16T09:03:48.079891,https://openalex.org/T13643,Artificial Intelligence in Law
W4392798406.pdf,2024-03-14,2025-08-16T09:03:48.646992,https://openalex.org/T11344,Traffic Prediction and Management Techniques
W4399809828.pdf,2024-06-19,2025-08-16T09:03:52.216080,https://openalex.org/T11975,Evolutionary Algorithms and Applications
W4403863303.pdf,2024-10-29,2025-08-16T09:03:55.278023,https://openalex.org/T10656,Child and Animal Learning Development
W4390771646.pdf,2024-01-09,2025-08-16T09:03:56.252308,https://openalex.org/T13629,Text Readability and Simplification
W4390880526.pdf,2024-01-15,2025-08-16T09:03:57.185364,https://openalex.org/T14470,Advanced Data Processing Techniques
W4390880765.pdf,2024-01-14,2025-08-16T09:03:57.688782,https://openalex.org/T11006,BIM and Construction Integration
W4391224876.pdf,2024-01-01,2025-08-16T09:03:58.528076,https://openalex.org/T10127,Banking stability, regulation, efficiency
W4391604520.pdf,2024-02-07,2025-08-16T09:04:00.096052,https://openalex.org/T10044,Protein Structure and Dynamics
W4392883897.pdf,2024-03-16,2025-08-16T09:04:05.427528,https://openalex.org/T11344,Traffic Prediction and Management Techniques
W4393942615.pdf,2024-03-27,2025-08-16T09:04:06.281865,https://openalex.org/T12794,Adaptive Dynamic Programming Control
W4394606763.pdf,2024-04-09,2025-08-16T09:04:07.745256,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials
W4399608272.pdf,2024-06-13,2025-08-16T09:04:11.917573,https://openalex.org/T11289,Single-cell and spatial transcriptomics
W4390486945.pdf,2024-01-02,2025-08-16T09:04:12.993841,https://openalex.org/T11604,Ship Hydrodynamics and Maneuverability
W4390685528.pdf,2024-01-09,2025-08-16T09:04:15.758785,https://openalex.org/T10057,Face and Expression Recognition
W4391026925.pdf,2024-01-19,2025-08-16T09:04:16.456873,https://openalex.org/T11575,Nonlinear Photonic Systems
W4391037822.pdf,2024-01-19,2025-08-16T09:04:22.040216,https://openalex.org/T10687,Innovative concrete reinforcement materials
W4392044461.pdf,2024-02-22,2025-08-16T09:04:23.665878,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials
W4393160204.pdf,2024-03-24,2025-08-16T09:04:27.847617,https://openalex.org/T14347,Big Data and Digital Economy
W4399054066.pdf,2024-05-27,2025-08-16T09:04:29.759005,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4404105402.pdf,2024-11-06,2025-08-16T09:04:32.586976,https://openalex.org/T11407,Innovative Microfluidic and Catalytic Techniques Innovation
W4390619474.pdf,2024-01-05,2025-08-16T09:04:33.366011,https://openalex.org/T10471,Climate Change Policy and Economics
W4390674594.pdf,2024-01-08,2025-08-16T09:04:34.075718,https://openalex.org/T10102,scientometrics and bibliometrics research
W4393317046.pdf,2024-03-29,2025-08-16T09:04:37.367604,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4399182459.pdf,2024-05-30,2025-08-16T09:04:39.134820,https://openalex.org/T12070,Writing and Handwriting Education
W4390490759.pdf,2024-01-02,2025-08-16T09:04:39.473304,https://openalex.org/T12808,Ferroelectric and Negative Capacitance Devices
W4390768058.pdf,2024-01-12,2025-08-16T09:04:41.169466,https://openalex.org/T14519,Innovations in Education and Learning Technologies
W4391313209.pdf,2024-01-29,2025-08-16T09:04:44.217689,https://openalex.org/T10914,Tactile and Sensory Interactions
W4391558462.pdf,2024-02-06,2025-08-16T09:04:44.821617,https://openalex.org/T10260,Software Engineering Research
W4392762749.pdf,2024-03-13,2025-08-16T09:04:48.010234,https://openalex.org/T11190,3D Printing in Biomedical Research
W4392863786.pdf,2024-03-15,2025-08-16T09:04:49.050297,https://openalex.org/T10097,Luminescence Properties of Advanced Materials
W4394845403.pdf,2024-04-16,2025-08-16T09:04:52.513258,https://openalex.org/T12611,Neural Networks and Reservoir Computing
W4399531961.pdf,2024-06-11,2025-08-16T09:04:54.551087,https://openalex.org/T10764,Privacy-Preserving Technologies in Data
W4401415788.pdf,2024-05-13,2025-08-16T09:04:55.959143,https://openalex.org/T10036,Advanced Neural Network Applications
W4402049525.pdf,2024-08-30,2025-08-16T09:04:56.519418,https://openalex.org/T11687,Teleoperation and Haptic Systems
W1591512789.pdf,2024-08-01,2025-08-16T09:04:56.912192,https://openalex.org/T13080,Advanced Differential Geometry Research
W4390483481.pdf,2024-01-01,2025-08-16T09:04:57.792779,https://openalex.org/T10400,Network Security and Intrusion Detection
W4391091909.pdf,2024-01-22,2025-08-16T09:04:59.984400,https://openalex.org/T10682,Quantum Computing Algorithms and Architecture
W4391399751.pdf,2024-01-30,2025-08-16T09:05:01.917731,https://openalex.org/T12026,Explainable Artificial Intelligence (XAI)
W4391574742.pdf,2024-02-06,2025-08-16T09:05:08.573746,https://openalex.org/T10690,Vibration Control and Rheological Fluids
W4391580159.pdf,2024-01-22,2025-08-16T09:05:09.087644,https://openalex.org/T11396,Artificial Intelligence in Healthcare
W4392131537.pdf,2024-02-24,2025-08-16T09:05:12.483193,https://openalex.org/T11737,Advanced Materials and Mechanics
W4392167979.pdf,2024-02-26,2025-08-16T09:05:13.753211,https://openalex.org/T11289,Single-cell and spatial transcriptomics
W4392384703.pdf,2024-03-04,2025-08-16T09:05:14.202931,https://openalex.org/T10203,Recommender Systems and Techniques
W4393941607.pdf,2024-04-04,2025-08-16T09:05:16.458454,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4394890694.pdf,2024-04-17,2025-08-16T09:05:17.043104,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4395957317.pdf,2024-03-26,2025-08-16T09:05:18.506280,https://openalex.org/T11652,Imbalanced Data Classification Techniques
W4400542407.pdf,2024-07-11,2025-08-16T09:05:20.776338,https://openalex.org/T10382,Quantum and electron transport phenomena
W4390502105.pdf,2024-01-02,2025-08-16T09:05:21.960627,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4391110749.pdf,2024-01-22,2025-08-16T09:05:24.629437,https://openalex.org/T10231,Pancreatic and Hepatic Oncology Research
W4391145008.pdf,2024-01-23,2025-08-16T09:05:26.326611,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4392015292.pdf,2024-02-21,2025-08-16T09:05:28.333284,https://openalex.org/T10346,Magnetic confinement fusion research
W4392662613.pdf,2024-03-11,2025-08-16T09:05:30.133469,https://openalex.org/T10260,Software Engineering Research
W4393009377.pdf,2024-03-20,2025-08-16T09:05:32.000004,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4394681533.pdf,2024-04-09,2025-08-16T09:05:32.460393,https://openalex.org/T12935,Healthcare Systems and Public Health
W4399054302.pdf,2024-05-25,2025-08-16T09:05:33.261384,https://openalex.org/T11393,Biosensors and Analytical Detection
W4400033239.pdf,2024-01-01,2025-08-16T09:05:35.152484,https://openalex.org/T10201,Speech Recognition and Synthesis
W4400244262.pdf,2024-07-02,2025-08-16T09:05:36.258034,https://openalex.org/T10468,Photovoltaic System Optimization Techniques
W3124943234.pdf,2024-11-01,2025-08-16T09:05:37.932479,https://openalex.org/T12312,Culture, Economy, and Development Studies
W4390480754.pdf,2024-01-01,2025-08-16T09:05:41.246724,https://openalex.org/T10270,Blockchain Technology Applications and Security
W4390491666.pdf,2024-01-01,2025-08-16T09:05:43.132310,https://openalex.org/T11891,Big Data and Business Intelligence
W4390589568.pdf,2024-01-04,2025-08-16T09:05:45.198181,https://openalex.org/T10581,Neural dynamics and brain function
W4390636187.pdf,2024-01-06,2025-08-16T09:05:46.177400,https://openalex.org/T13377,Ecosystem dynamics and resilience
W4391268329.pdf,2024-01-26,2025-08-16T09:05:51.581538,https://openalex.org/T10058,Entrepreneurship Studies and Influences
W4391450776.pdf,2024-02-01,2025-08-16T09:05:53.167687,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4391882540.pdf,2024-02-16,2025-08-16T09:05:53.735692,https://openalex.org/T14393,Health, Environment, Cognitive Aging
W4392106982.pdf,2024-02-23,2025-08-16T09:05:54.562514,https://openalex.org/T10883,Ethics and Social Impacts of AI
W4394680818.pdf,2024-04-10,2025-08-16T09:05:59.680204,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4396895099.pdf,2024-05-14,2025-08-16T09:06:03.209911,https://openalex.org/T11287,Cancer Genomics and Diagnostics
W4399563855.pdf,2024-03-18,2025-08-16T09:06:14.083439,https://openalex.org/T10719,3D Shape Modeling and Analysis
W4399885321.pdf,2024-06-21,2025-08-16T09:06:15.105680,https://openalex.org/T11007,Hybrid Renewable Energy Systems
W2810162463.pdf,2024-05-29,2025-08-16T09:06:15.543597,https://openalex.org/T10025,Black Holes and Theoretical Physics
W4390542882.pdf,2024-01-03,2025-08-16T09:06:16.674363,https://openalex.org/T11486,Micro and Nano Robotics
W4390750455.pdf,2024-01-11,2025-08-16T09:06:17.329008,https://openalex.org/T11891,Big Data and Business Intelligence
