filename,publication_date,download_time,primary_topic_id,primary_topic_name
W4408724343.pdf,2025-03-22,2025-08-14T08:26:40.121019,https://openalex.org/T10378,Advanced MRI Techniques and Applications
W4408762827.pdf,2025-03-23,2025-08-14T08:26:46.964286,https://openalex.org/T11013,Skin Protection and Aging
W4408811193.pdf,2025-03-25,2025-08-14T08:26:56.267699,https://openalex.org/T11954,Energy Efficiency and Management
W4408814796.pdf,2025-03-25,2025-08-14T08:26:57.830204,https://openalex.org/T10166,Mosquito-borne diseases and control
W4408815167.pdf,2025-03-25,2025-08-14T08:26:58.865763,https://openalex.org/T10862,AI in cancer detection
W4408815230.pdf,2025-03-25,2025-08-14T08:27:00.526066,https://openalex.org/T10191,Robotics and Sensor-Based Localization
W4408815290.pdf,2025-03-25,2025-08-14T08:27:02.310077,https://openalex.org/T10036,Advanced Neural Network Applications
W4408815893.pdf,2025-03-25,2025-08-14T08:27:03.558889,https://openalex.org/T10821,Cardiovascular Function and Risk Factors
W4408817589.pdf,2025-03-25,2025-08-14T08:27:04.541033,https://openalex.org/T12419,Phonocardiography and Auscultation Techniques
W4408818080.pdf,2025-03-25,2025-08-14T08:27:06.172717,https://openalex.org/T10241,Functional Brain Connectivity Studies
W4408822199.pdf,2025-03-26,2025-08-14T08:27:08.351848,https://openalex.org/T10468,Photovoltaic System Optimization Techniques
W4408830501.pdf,2025-03-25,2025-08-14T08:27:11.225882,https://openalex.org/T12486,Food Supply Chain Traceability
W4408840801.pdf,2025-03-26,2025-08-14T08:27:12.466283,https://openalex.org/T10427,Visual perception and processing mechanisms
W4408841639.pdf,2025-03-26,2025-08-14T08:27:13.703203,https://openalex.org/T10220,Machine Fault Diagnosis Techniques
W4408877415.pdf,2025-03-26,2025-08-14T08:27:19.170981,https://openalex.org/T11187,Nonlinear Dynamics and Pattern Formation
W4408878258.pdf,2025-03-25,2025-08-14T08:27:21.230590,https://openalex.org/T10223,Microgrid Control and Optimization
W4408879885.pdf,2025-03-27,2025-08-14T08:27:24.093724,https://openalex.org/T11206,Model Reduction and Neural Networks
W4408989207.pdf,2025-03-31,2025-08-14T08:27:34.965610,https://openalex.org/T10181,Natural Language Processing Techniques
W4408989258.pdf,2025-03-31,2025-08-14T08:27:36.720087,https://openalex.org/T11602,Magnetic Bearings and Levitation Dynamics
W4409011223.pdf,2025-03-31,2025-08-14T08:27:39.263318,https://openalex.org/T10862,AI in cancer detection
W4409026783.pdf,2025-03-31,2025-08-14T08:27:46.277873,https://openalex.org/T11289,Single-cell and spatial transcriptomics
W4411173241.pdf,2025-04-16,2025-08-14T08:29:26.260425,https://openalex.org/T10400,Network Security and Intrusion Detection
W4366462666.pdf,2025-07-23,2025-08-14T08:29:46.281358,https://openalex.org/T11512,Anomaly Detection Techniques and Applications
W4393335888.pdf,2025-07-29,2025-08-14T08:29:48.156271,https://openalex.org/T10064,Complex Network Analysis Techniques
W4399759139.pdf,2025-07-13,2025-08-14T08:29:49.385306,https://openalex.org/T10028,Topic Modeling
W4399877402.pdf,2025-07-31,2025-08-14T08:29:52.734535,https://openalex.org/T10061,Algebraic Geometry and Number Theory
W4399912796.pdf,2025-08-05,2025-08-14T08:29:56.935314,https://openalex.org/T10052,Medical Image Segmentation Techniques
W4402816192.pdf,2025-08-01,2025-08-14T08:29:59.055834,https://openalex.org/T10862,AI in cancer detection
W4403798186.pdf,2025-07-14,2025-08-14T08:29:59.594882,https://openalex.org/T11911,Spatial and Panel Data Analysis
W4405973278.pdf,2025-01-02,2025-08-14T08:30:05.135092,https://openalex.org/T12377,Digital Humanities and Scholarship
W4406149929.pdf,2025-01-01,2025-08-14T08:30:28.482523,https://openalex.org/T11326,Stock Market Forecasting Methods
W4406156035.pdf,2025-01-01,2025-08-14T08:30:31.079359,https://openalex.org/T11365,Islamic Finance and Banking Studies
W4406156589.pdf,2025-01-01,2025-08-14T08:30:31.612738,https://openalex.org/T11715,Education and Critical Thinking Development
W4406184302.pdf,2025-01-08,2025-08-14T08:30:37.952061,https://openalex.org/T12998,Education and Islamic Studies
W4406314081.pdf,2025-01-13,2025-08-14T08:31:09.457292,https://openalex.org/T11126,Metallurgical Processes and Thermodynamics
W4406314520.pdf,2025-01-13,2025-08-14T08:31:11.924510,https://openalex.org/T11557,Lubricants and Their Additives
W4406379189.pdf,2025-01-14,2025-08-14T08:31:25.602451,https://openalex.org/T12017,Recycling and Waste Management Techniques
W4406397794.pdf,2025-01-15,2025-08-14T08:31:27.608336,https://openalex.org/T13149,Organizational Change and Leadership
W4406400840.pdf,2025-01-15,2025-08-14T08:31:29.933641,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging
W4406434886.pdf,2025-01-15,2025-08-14T08:31:39.874672,https://openalex.org/T11344,Traffic Prediction and Management Techniques
W4406516273.pdf,2025-01-01,2025-08-14T08:31:47.267243,https://openalex.org/T11710,Biomedical Text Mining and Ontologies
W4406630248.pdf,2025-07-29,2025-08-14T08:32:02.327254,https://openalex.org/T12100,Advanced Mathematical Modeling in Engineering
W4406847174.pdf,2025-01-27,2025-08-14T08:32:44.030389,https://openalex.org/T12032,Multisensory perception and integration
W4406848313.pdf,2025-01-27,2025-08-14T08:32:45.185265,https://openalex.org/T11602,Magnetic Bearings and Levitation Dynamics
W4406848445.pdf,2025-01-27,2025-08-14T08:32:46.327837,https://openalex.org/T11345,Cognitive and developmental aspects of mathematical skills
W4406848896.pdf,2025-01-27,2025-08-14T08:32:47.130311,https://openalex.org/T11287,Cancer Genomics and Diagnostics
W4406851639.pdf,2025-01-27,2025-08-14T08:32:52.827061,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining
W4406882106.pdf,2025-01-28,2025-08-14T08:33:01.576229,https://openalex.org/T11992,CCD and CMOS Imaging Sensors
W4406883160.pdf,2025-01-28,2025-08-14T08:33:07.120577,https://openalex.org/T11596,Constraint Satisfaction and Optimization
W4406909149.pdf,2025-01-28,2025-08-14T08:33:15.486205,https://openalex.org/T12451,Smart Grid and Power Systems
W4406912413.pdf,2025-01-28,2025-08-14T08:33:17.824847,https://openalex.org/T11164,Remote Sensing and LiDAR Applications
W4406913162.pdf,2025-01-28,2025-08-14T08:33:19.976000,https://openalex.org/T11606,Infrastructure Maintenance and Monitoring
W4406913886.pdf,2025-01-28,2025-08-14T08:33:22.134574,https://openalex.org/T10278,Electric Motor Design and Analysis
W4406921615.pdf,2025-01-27,2025-08-14T08:33:28.495105,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education
W4407006333.pdf,2025-01-31,2025-08-14T08:33:47.349932,https://openalex.org/T10804,Health Systems, Economic Evaluations, Quality of Life
W4407065306.pdf,2025-02-01,2025-08-14T08:33:55.584774,https://openalex.org/T10089,Avian ecology and behavior
W4407083654.pdf,2025-02-03,2025-08-14T08:34:01.453345,https://openalex.org/T11196,Non-Invasive Vital Sign Monitoring
W4407181561.pdf,2025-02-05,2025-08-14T08:34:29.027141,https://openalex.org/T11431,Action Observation and Synchronization
W4407294125.pdf,2025-02-10,2025-08-14T08:34:47.103113,https://openalex.org/T10304,Geometric and Algebraic Topology
W4407294168.pdf,2025-02-10,2025-08-14T08:34:47.325224,https://openalex.org/T10884,Holomorphic and Operator Theory
W4407294293.pdf,2025-02-10,2025-08-14T08:34:48.176258,https://openalex.org/T11110,Stability and Controllability of Differential Equations
W4407371680.pdf,2025-02-11,2025-08-14T08:34:57.307601,https://openalex.org/T13851,Law, AI, and Intellectual Property
W4407399461.pdf,2025-02-13,2025-08-14T08:35:07.571021,https://openalex.org/T10581,Neural dynamics and brain function
W4407726752.pdf,2025-07-31,2025-08-14T08:36:00.898655,https://openalex.org/T10588,Mathematical Dynamics and Fractals
W4407764801.pdf,2025-02-20,2025-08-14T08:36:10.734397,https://openalex.org/T11279,Lanthanide and Transition Metal Complexes
W4407847151.pdf,2025-02-01,2025-08-14T08:36:25.110827,https://openalex.org/T12380,Authorship Attribution and Profiling
W4407883706.pdf,2025-02-24,2025-08-14T08:36:36.628734,https://openalex.org/T13309,Reliability and Agreement in Measurement
W4407982411.pdf,2025-02-26,2025-08-14T08:37:09.178711,https://openalex.org/T11512,Anomaly Detection Techniques and Applications
W4408006526.pdf,2025-02-27,2025-08-14T08:37:15.042233,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging
W4408134629.pdf,2025-03-04,2025-08-14T08:37:44.208022,https://openalex.org/T10851,Optical Wireless Communication Technologies
W4408135028.pdf,2025-03-04,2025-08-14T08:37:46.272114,https://openalex.org/T11443,Advanced Statistical Process Monitoring
W4408139150.pdf,2025-03-05,2025-08-14T08:37:50.460875,https://openalex.org/T10114,Balance, Gait, and Falls Prevention
W4408139384.pdf,2025-03-05,2025-08-14T08:37:51.742080,https://openalex.org/T11017,Chaos-based Image/Signal Encryption
W4408149632.pdf,2025-03-04,2025-08-14T08:38:02.470032,https://openalex.org/T10809,Occupational Health and Safety Research
W4408150942.pdf,2025-03-04,2025-08-14T08:38:04.902556,https://openalex.org/T10621,Gene Regulatory Network Analysis
W4408155752.pdf,2025-03-04,2025-08-14T08:38:21.080756,https://openalex.org/T10427,Visual perception and processing mechanisms
W4408155857.pdf,2025-03-04,2025-08-14T08:38:22.102598,https://openalex.org/T10502,Advanced Memory and Neural Computing
W4408156628.pdf,2025-03-04,2025-08-14T08:38:24.731728,https://openalex.org/T13909,Environmental Quality and Pollution
W4408157910.pdf,2025-03-05,2025-08-14T08:38:27.670978,https://openalex.org/T10627,Advanced Image and Video Retrieval Techniques
W4408161220.pdf,2025-03-05,2025-08-14T08:38:31.669370,https://openalex.org/T10868,Soft Robotics and Applications
W4408165755.pdf,2025-03-05,2025-08-14T08:38:39.679122,https://openalex.org/T12592,Opinion Dynamics and Social Influence
W4408216982.pdf,2025-03-05,2025-08-14T08:38:56.317755,https://openalex.org/T11372,Hydraulic and Pneumatic Systems
W4408217038.pdf,2025-03-05,2025-08-14T08:38:57.614157,https://openalex.org/T12466,Near-Field Optical Microscopy
W4408218047.pdf,2025-03-05,2025-08-14T08:39:03.208664,https://openalex.org/T10879,Robotic Locomotion and Control
W4408218208.pdf,2025-03-05,2025-08-14T08:39:10.003422,https://openalex.org/T11739,Microwave Imaging and Scattering Analysis
W4408220596.pdf,2025-03-05,2025-08-14T08:39:12.645756,https://openalex.org/T10191,Robotics and Sensor-Based Localization
W4408220860.pdf,2025-03-05,2025-08-14T08:39:13.978225,https://openalex.org/T10036,Advanced Neural Network Applications
W4408221032.pdf,2025-03-05,2025-08-14T08:39:15.336232,https://openalex.org/T10609,Digital Marketing and Social Media
W4408295625.pdf,2025-03-10,2025-08-14T08:39:43.117873,https://openalex.org/T12522,Mathematics Education and Pedagogy
W4408440542.pdf,2025-03-14,2025-08-14T08:40:07.457747,https://openalex.org/T11097,Cerebral Palsy and Movement Disorders
W4408540748.pdf,2025-03-18,2025-08-14T08:40:40.241374,https://openalex.org/T13690,Quality and Safety in Healthcare
W4408543530.pdf,2025-03-18,2025-08-14T08:40:42.419993,https://openalex.org/T12981,Conservation Techniques and Studies
W4408544371.pdf,2025-03-18,2025-08-14T08:40:45.335479,https://openalex.org/T10689,Remote-Sensing Image Classification
W4408544384.pdf,2025-03-18,2025-08-14T08:40:46.646839,https://openalex.org/T11398,Hand Gesture Recognition Systems
W4408545964.pdf,2025-03-18,2025-08-14T08:40:48.734421,https://openalex.org/T10684,Acute Kidney Injury Research
W4408546422.pdf,2025-03-18,2025-08-14T08:40:50.071914,https://openalex.org/T10392,Cutaneous Melanoma Detection and Management
W4408549728.pdf,2025-03-18,2025-08-14T08:40:54.974980,https://openalex.org/T11143,High Entropy Alloys Studies
W4408555393.pdf,2025-03-18,2025-08-14T08:41:04.777430,https://openalex.org/T10028,Topic Modeling
W4408559637.pdf,2025-03-18,2025-08-14T08:41:11.334498,https://openalex.org/T10824,Image Retrieval and Classification Techniques
W4408559920.pdf,2025-03-18,2025-08-14T08:41:12.321344,https://openalex.org/T10783,Additive Manufacturing and 3D Printing Technologies
W4408568377.pdf,2025-03-18,2025-08-14T08:41:16.988415,https://openalex.org/T10050,Multi-Criteria Decision Making
W4408574758.pdf,2025-03-18,2025-08-14T08:41:25.392402,https://openalex.org/T10400,Network Security and Intrusion Detection
W4408580716.pdf,2025-03-18,2025-08-14T08:41:32.958103,https://openalex.org/T11183,Advanced X-ray Imaging Techniques
W4408582678.pdf,2025-03-18,2025-08-14T08:41:36.086876,https://openalex.org/T11689,Adversarial Robustness in Machine Learning
W4408583935.pdf,2025-03-18,2025-08-14T08:41:38.513029,https://openalex.org/T10868,Soft Robotics and Applications
W4408589574.pdf,2025-03-19,2025-08-14T08:41:44.613777,https://openalex.org/T11775,COVID-19 diagnosis using AI
W4408597731.pdf,2025-03-20,2025-08-14T08:41:50.314431,https://openalex.org/T10977,Optical Imaging and Spectroscopy Techniques
W4408668014.pdf,2025-03-20,2025-08-14T08:42:09.045649,https://openalex.org/T13629,Text Readability and Simplification
W4408697349.pdf,2025-03-21,2025-08-14T08:42:18.034693,https://openalex.org/T12705,Educational Reforms and Innovations
W4408701862.pdf,2025-03-21,2025-08-14T08:42:21.279505,https://openalex.org/T10616,Smart Agriculture and AI
W4408708021.pdf,2025-03-21,2025-08-14T08:42:25.896502,https://openalex.org/T10261,Genetic Associations and Epidemiology
W4408712230.pdf,2025-03-21,2025-08-14T08:42:28.087855,https://openalex.org/T10466,Meteorological Phenomena and Simulations
W4408712580.pdf,2025-03-21,2025-08-14T08:42:29.745323,https://openalex.org/T10158,Cancer Immunotherapy and Biomarkers
W4408723202.pdf,2025-03-22,2025-08-14T08:42:35.643682,https://openalex.org/T11248,Advanced Power Amplifier Design
W4408723412.pdf,2025-03-22,2025-08-14T08:42:37.231848,https://openalex.org/T12389,Infrared Target Detection Methodologies
W4408724070.pdf,2025-03-22,2025-08-14T08:42:38.315982,https://openalex.org/T14413,Advanced Technologies in Various Fields
W4408724132.pdf,2025-03-22,2025-08-14T08:42:39.965516,https://openalex.org/T12419,Phonocardiography and Auscultation Techniques
W4408724364.pdf,2025-03-22,2025-08-14T08:42:41.169915,https://openalex.org/T10458,Bladder and Urothelial Cancer Treatments
W4408752948.pdf,2025-03-23,2025-08-14T08:42:46.754983,https://openalex.org/T10895,Species Distribution and Climate Change
W4408758638.pdf,2025-03-24,2025-08-14T08:42:51.034966,https://openalex.org/T12611,Neural Networks and Reservoir Computing
W4408762895.pdf,2025-03-23,2025-08-14T08:42:54.809093,https://openalex.org/T10326,Indoor and Outdoor Localization Technologies
W4408765008.pdf,2025-03-23,2025-08-14T08:43:00.226496,https://openalex.org/T12697,Water Quality Monitoring Technologies
W4408814949.pdf,2025-03-25,2025-08-14T08:43:21.455442,https://openalex.org/T12859,Cell Image Analysis Techniques
W4408815328.pdf,2025-03-25,2025-08-14T08:43:23.108123,https://openalex.org/T10199,Wildlife Ecology and Conservation
W4408815666.pdf,2025-03-25,2025-08-14T08:43:24.719375,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging
W4408815951.pdf,2025-03-25,2025-08-14T08:43:27.205394,https://openalex.org/T10828,Biometric Identification and Security
W4408817070.pdf,2025-03-25,2025-08-14T08:43:30.596000,https://openalex.org/T10427,Visual perception and processing mechanisms
W4408817119.pdf,2025-03-25,2025-08-14T08:43:31.868139,https://openalex.org/T11211,3D Surveying and Cultural Heritage
W4408817187.pdf,2025-03-25,2025-08-14T08:43:35.409204,https://openalex.org/T13283,Mental Health Research Topics
W4408817235.pdf,2025-03-25,2025-08-14T08:43:36.897695,https://openalex.org/T11273,Advanced Graph Neural Networks
W4408817634.pdf,2025-03-25,2025-08-14T08:43:37.853749,https://openalex.org/T10181,Natural Language Processing Techniques
W4408818159.pdf,2025-03-25,2025-08-14T08:43:40.890601,https://openalex.org/T10400,Network Security and Intrusion Detection
W4408818312.pdf,2025-03-25,2025-08-14T08:43:42.526215,https://openalex.org/T11234,Precipitation Measurement and Analysis
W4408820138.pdf,2025-03-25,2025-08-14T08:43:48.675317,https://openalex.org/T12131,Wireless Signal Modulation Classification
W4408820708.pdf,2025-03-25,2025-08-14T08:43:50.563134,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
W4408822190.pdf,2025-03-26,2025-08-14T08:43:52.817216,https://openalex.org/T10106,Autism Spectrum Disorder Research
W4408822263.pdf,2025-03-26,2025-08-14T08:43:54.584070,https://openalex.org/T10166,Mosquito-borne diseases and control
W4408823083.pdf,2025-03-26,2025-08-14T08:43:58.812257,https://openalex.org/T13928,Advanced Sensor Technologies Research
W4408823412.pdf,2025-03-25,2025-08-14T08:43:59.840091,https://openalex.org/T11105,Advanced Image Processing Techniques
W4408824211.pdf,2025-03-25,2025-08-14T08:44:01.228358,https://openalex.org/T11659,Advanced Image Fusion Techniques
W4408824244.pdf,2025-03-25,2025-08-14T08:44:02.616136,https://openalex.org/T11008,Aerodynamics and Acoustics in Jet Flows
W4408824559.pdf,2025-03-25,2025-08-14T08:44:03.510898,https://openalex.org/T11438,Retinal Imaging and Analysis
W4408827520.pdf,2025-03-25,2025-08-14T08:44:12.499940,https://openalex.org/T11017,Chaos-based Image/Signal Encryption
W4408832246.pdf,2025-03-26,2025-08-14T08:44:16.999559,https://openalex.org/T11996,Random lasers and scattering media
W4408839470.pdf,2025-03-26,2025-08-14T08:44:24.256026,https://openalex.org/T11500,Evacuation and Crowd Dynamics
W4408840531.pdf,2025-03-26,2025-08-14T08:44:25.941965,https://openalex.org/T10328,Supply Chain and Inventory Management
W4408853225.pdf,2025-03-26,2025-08-14T08:44:45.529053,https://openalex.org/T10162,Online and Blended Learning
W4408853925.pdf,2025-03-26,2025-08-14T08:44:46.461066,https://openalex.org/T10250,Glaucoma and retinal disorders
W4408854095.pdf,2025-03-26,2025-08-14T08:44:47.455638,https://openalex.org/T14037,Arabic Language Education Studies
W4408854501.pdf,2025-03-26,2025-08-14T08:44:49.264401,https://openalex.org/T12611,Neural Networks and Reservoir Computing
